Job ID,Job Title,Company,Salary Range,Required Experience,Remote,Description Length,Has Company Logo,Fraud Score,Fraudulent
2697,Work from Home,TechSoft,4-6 LPA,0,Yes,478,No,2,No
2698,Data Analyst,BrightFuture,10-15 LPA,2,No,397,No,1,No
2699,Business Analyst,BrightFuture,4-6 LPA,7,Yes,121,Yes,0,No
2700,Software Engineer,ABC Ltd,20+ LPA,7,No,385,No,2,No
2701,Software Engineer,Global Solutions,4-6 LPA,5,No,238,Yes,0,No
2702,Marketing Manager,BrightFuture,6-10 LPA,2,Yes,666,Yes,0,No
2703,Software Engineer,Innova,6-10 LPA,3,No,652,No,1,No
2704,Intern,Innova,10-15 LPA,1,Yes,167,No,1,No
2705,Work from Home,Innova,15-20 LPA,0,No,174,No,3,Yes
2706,Data Analyst,Global Solutions,6-10 LPA,3,No,274,Yes,0,No
2707,HR Executive,Global Solutions,2-4 LPA,0,No,186,Yes,1,No
2708,Work from Home,TechSoft,6-10 LPA,3,No,534,No,1,No
2709,Business Analyst,BrightFuture,20+ LPA,1,No,377,Yes,1,No
2710,Software Engineer,Innova,20+ LPA,5,Yes,389,No,2,No
2711,Work from Home,Global Solutions,15-20 LPA,3,Yes,501,No,2,No
2712,Marketing Manager,Innova,15-20 LPA,1,Yes,32,Yes,2,No
2713,Work from Home,BrightFuture,2-4 LPA,5,No,585,Yes,0,No
2714,Intern,Innova,6-10 LPA,5,No,545,No,1,No
2715,Marketing Manager,NextGen,4-6 LPA,0,Yes,671,Yes,1,No
2716,Marketing Manager,TechSoft,10-15 LPA,0,Yes,310,Yes,1,No
2717,Business Analyst,Global Solutions,10-15 LPA,0,No,538,No,2,No
2718,Data Analyst,BrightFuture,2-4 LPA,3,No,563,No,1,No
2719,Business Analyst,XYZ Corp,4-6 LPA,0,Yes,706,No,2,No
2720,Marketing Manager,BrightFuture,15-20 LPA,0,No,452,Yes,2,No
2721,Software Engineer,ABC Ltd,4-6 LPA,7,No,49,Yes,1,No
2722,Intern,Innova,4-6 LPA,3,No,50,Yes,1,No
2723,Intern,Global Solutions,15-20 LPA,7,No,21,Yes,2,No
2724,Intern,Innova,15-20 LPA,2,No,541,No,2,No
2725,Intern,ABC Ltd,4-6 LPA,1,No,292,Yes,0,No
2726,Data Analyst,XYZ Corp,6-10 LPA,3,No,424,Yes,0,No
2727,Data Analyst,ABC Ltd,20+ LPA,7,Yes,573,No,2,No
2728,Marketing Manager,NextGen,2-4 LPA,0,Yes,26,Yes,2,No
2729,Software Engineer,NextGen,6-10 LPA,7,Yes,484,Yes,0,No
2730,Work from Home,TechSoft,15-20 LPA,3,No,124,Yes,1,No
2731,HR Executive,TechSoft,4-6 LPA,5,No,792,No,1,No
2732,HR Executive,NextGen,10-15 LPA,2,Yes,595,Yes,0,No
2733,Intern,Global Solutions,6-10 LPA,5,No,143,Yes,0,No
2734,Marketing Manager,Global Solutions,2-4 LPA,5,No,437,No,1,No
2735,Software Engineer,BrightFuture,15-20 LPA,3,Yes,245,No,2,No
2736,Intern,XYZ Corp,4-6 LPA,0,Yes,782,Yes,1,No
2737,Data Analyst,BrightFuture,15-20 LPA,3,Yes,141,No,2,No
2738,Intern,Innova,10-15 LPA,0,No,366,No,2,No
2739,Marketing Manager,NextGen,6-10 LPA,5,No,764,Yes,0,No
2740,Marketing Manager,BrightFuture,10-15 LPA,1,No,511,Yes,0,No
2741,Business Analyst,NextGen,2-4 LPA,0,No,121,Yes,1,No
2742,HR Executive,BrightFuture,15-20 LPA,0,Yes,276,No,3,Yes
2743,HR Executive,Global Solutions,2-4 LPA,3,Yes,287,Yes,0,No
2744,Data Analyst,Innova,6-10 LPA,5,Yes,245,No,1,No
2745,Marketing Manager,ABC Ltd,2-4 LPA,2,Yes,569,Yes,0,No
2746,Business Analyst,TechSoft,6-10 LPA,3,No,111,Yes,0,No
2747,Work from Home,XYZ Corp,4-6 LPA,3,Yes,263,Yes,0,No
2748,Software Engineer,XYZ Corp,20+ LPA,7,Yes,711,Yes,1,No
2749,HR Executive,XYZ Corp,4-6 LPA,1,No,620,Yes,0,No
2750,Intern,Innova,2-4 LPA,3,Yes,794,Yes,0,No
2751,Intern,NextGen,20+ LPA,5,No,363,Yes,1,No
2752,Work from Home,Innova,15-20 LPA,3,Yes,84,Yes,2,No
2753,Software Engineer,TechSoft,20+ LPA,1,No,772,Yes,1,No
2754,Intern,ABC Ltd,10-15 LPA,0,Yes,600,Yes,1,No
2755,Software Engineer,NextGen,10-15 LPA,1,No,131,No,1,No
2756,Intern,Global Solutions,4-6 LPA,2,Yes,685,No,1,No
2757,Intern,TechSoft,10-15 LPA,5,Yes,84,No,2,No
2758,HR Executive,ABC Ltd,10-15 LPA,2,No,307,No,1,No
2759,Intern,TechSoft,6-10 LPA,3,Yes,476,Yes,0,No
2760,Work from Home,BrightFuture,2-4 LPA,2,Yes,473,Yes,0,No
2761,Data Analyst,ABC Ltd,10-15 LPA,1,No,500,No,1,No
2762,Data Analyst,Global Solutions,15-20 LPA,2,No,216,Yes,1,No
2763,Work from Home,ABC Ltd,6-10 LPA,1,Yes,259,No,1,No
2764,Work from Home,ABC Ltd,4-6 LPA,3,No,157,Yes,0,No
2765,Intern,Global Solutions,6-10 LPA,5,No,583,No,1,No
2766,Software Engineer,BrightFuture,15-20 LPA,2,No,305,No,2,No
2767,Intern,TechSoft,15-20 LPA,5,Yes,743,Yes,1,No
2768,Business Analyst,TechSoft,10-15 LPA,3,Yes,483,No,1,No
2769,Work from Home,TechSoft,15-20 LPA,5,No,106,Yes,1,No
2770,Intern,ABC Ltd,4-6 LPA,2,Yes,120,Yes,0,No
2771,Marketing Manager,BrightFuture,15-20 LPA,3,No,657,Yes,1,No
2772,Marketing Manager,TechSoft,4-6 LPA,3,No,705,Yes,0,No
2773,Data Analyst,NextGen,10-15 LPA,2,No,429,No,1,No
2774,Data Analyst,XYZ Corp,2-4 LPA,0,Yes,87,No,3,Yes
2775,Work from Home,BrightFuture,6-10 LPA,7,No,356,Yes,0,No
2776,Business Analyst,NextGen,20+ LPA,7,Yes,637,No,2,No
2777,Work from Home,TechSoft,10-15 LPA,0,No,593,No,2,No
2778,Software Engineer,XYZ Corp,2-4 LPA,1,No,419,No,1,No
2779,Intern,Global Solutions,6-10 LPA,3,No,275,No,1,No
2780,Data Analyst,XYZ Corp,4-6 LPA,2,No,259,No,1,No
2781,Intern,BrightFuture,2-4 LPA,7,Yes,220,Yes,0,No
2782,Intern,BrightFuture,2-4 LPA,1,Yes,478,No,1,No
2783,Data Analyst,TechSoft,20+ LPA,7,No,101,Yes,1,No
2784,Marketing Manager,BrightFuture,20+ LPA,1,Yes,651,No,2,No
2785,Business Analyst,Innova,6-10 LPA,0,Yes,111,No,2,No
2786,Business Analyst,BrightFuture,20+ LPA,0,Yes,503,Yes,2,No
2787,HR Executive,Global Solutions,15-20 LPA,2,No,94,No,3,Yes
2788,HR Executive,BrightFuture,2-4 LPA,0,Yes,96,No,3,Yes
2789,HR Executive,ABC Ltd,6-10 LPA,3,No,771,No,1,No
2790,Data Analyst,XYZ Corp,6-10 LPA,2,Yes,768,No,1,No
2791,HR Executive,TechSoft,2-4 LPA,0,No,555,No,2,No
2792,Intern,TechSoft,6-10 LPA,2,Yes,409,No,1,No
2793,Work from Home,Innova,4-6 LPA,1,Yes,264,No,1,No
2794,Business Analyst,NextGen,20+ LPA,3,No,33,Yes,2,No
2795,Business Analyst,NextGen,2-4 LPA,7,No,299,Yes,0,No
2796,Intern,TechSoft,15-20 LPA,1,Yes,284,Yes,1,No
2797,Intern,Global Solutions,2-4 LPA,7,No,235,No,1,No
2798,Marketing Manager,Global Solutions,2-4 LPA,5,Yes,656,No,1,No
2799,Software Engineer,NextGen,2-4 LPA,3,No,335,Yes,0,No
2800,Intern,ABC Ltd,20+ LPA,3,Yes,141,No,2,No
2801,Marketing Manager,BrightFuture,4-6 LPA,3,No,401,Yes,0,No
2802,Work from Home,NextGen,20+ LPA,3,No,676,Yes,1,No
2803,Data Analyst,Global Solutions,4-6 LPA,2,No,796,No,1,No
2804,Software Engineer,BrightFuture,6-10 LPA,7,Yes,107,No,1,No
2805,Marketing Manager,XYZ Corp,10-15 LPA,0,No,740,No,2,No
2806,Work from Home,Innova,2-4 LPA,0,No,737,No,2,No
2807,Data Analyst,Innova,10-15 LPA,3,Yes,511,No,1,No
2808,Business Analyst,ABC Ltd,15-20 LPA,7,No,345,No,2,No
2809,Software Engineer,TechSoft,2-4 LPA,0,No,279,Yes,1,No
2810,Business Analyst,Global Solutions,20+ LPA,3,No,194,Yes,1,No
2811,Data Analyst,TechSoft,2-4 LPA,1,Yes,434,No,1,No
2812,Software Engineer,ABC Ltd,2-4 LPA,5,Yes,170,Yes,0,No
2813,Data Analyst,XYZ Corp,4-6 LPA,7,Yes,513,Yes,0,No
2814,Business Analyst,XYZ Corp,10-15 LPA,5,No,297,Yes,0,No
2815,Intern,TechSoft,15-20 LPA,5,No,290,No,2,No
2816,Marketing Manager,XYZ Corp,4-6 LPA,1,Yes,667,Yes,0,No
2817,Data Analyst,ABC Ltd,20+ LPA,0,Yes,153,No,3,Yes
2818,Work from Home,BrightFuture,2-4 LPA,0,Yes,317,Yes,1,No
2819,Intern,Innova,20+ LPA,3,Yes,298,No,2,No
2820,Data Analyst,ABC Ltd,10-15 LPA,0,Yes,467,Yes,1,No
2821,Intern,TechSoft,20+ LPA,1,No,749,Yes,1,No
2822,Work from Home,TechSoft,20+ LPA,2,Yes,62,No,3,Yes
2823,Intern,ABC Ltd,10-15 LPA,2,No,670,Yes,0,No
2824,Data Analyst,TechSoft,15-20 LPA,5,Yes,358,No,2,No
2825,Business Analyst,NextGen,20+ LPA,1,No,22,No,3,Yes
2826,Intern,TechSoft,6-10 LPA,3,Yes,110,No,1,No
2827,Software Engineer,BrightFuture,4-6 LPA,3,No,557,No,1,No
2828,Software Engineer,TechSoft,20+ LPA,2,No,707,Yes,1,No
2829,Intern,BrightFuture,6-10 LPA,3,Yes,189,No,1,No
2830,Data Analyst,XYZ Corp,10-15 LPA,1,Yes,265,Yes,0,No
2831,Intern,BrightFuture,20+ LPA,1,Yes,460,No,2,No
2832,Business Analyst,TechSoft,2-4 LPA,3,Yes,693,Yes,0,No
2833,HR Executive,Global Solutions,20+ LPA,7,Yes,233,Yes,1,No
2834,Data Analyst,BrightFuture,20+ LPA,2,Yes,794,No,2,No
2835,Work from Home,TechSoft,6-10 LPA,5,Yes,89,Yes,1,No
2836,Intern,Global Solutions,4-6 LPA,0,Yes,532,No,2,No
2837,Intern,BrightFuture,10-15 LPA,2,No,218,No,1,No
2838,Software Engineer,BrightFuture,6-10 LPA,7,No,607,No,1,No
2839,Data Analyst,BrightFuture,6-10 LPA,3,No,633,No,1,No
2840,HR Executive,TechSoft,10-15 LPA,0,Yes,773,No,2,No
2841,Software Engineer,Innova,4-6 LPA,3,No,551,Yes,0,No
2842,Data Analyst,ABC Ltd,20+ LPA,3,No,449,No,2,No
2843,Intern,XYZ Corp,20+ LPA,0,No,752,Yes,2,No
2844,Intern,Global Solutions,4-6 LPA,0,Yes,793,No,2,No
2845,Marketing Manager,BrightFuture,4-6 LPA,5,Yes,407,No,1,No
2846,Work from Home,Innova,15-20 LPA,1,No,704,Yes,1,No
2847,Work from Home,XYZ Corp,10-15 LPA,1,No,203,No,1,No
2848,Business Analyst,NextGen,20+ LPA,7,No,297,Yes,1,No
2849,Business Analyst,TechSoft,6-10 LPA,5,No,162,No,1,No
2850,Intern,TechSoft,15-20 LPA,2,Yes,512,No,2,No
2851,Business Analyst,Innova,4-6 LPA,2,No,209,No,1,No
2852,Intern,Innova,6-10 LPA,7,Yes,272,Yes,0,No
2853,Marketing Manager,Global Solutions,15-20 LPA,3,No,488,No,2,No
2854,Software Engineer,TechSoft,2-4 LPA,7,Yes,109,Yes,0,No
2855,Data Analyst,ABC Ltd,4-6 LPA,2,No,85,Yes,1,No
2856,Marketing Manager,NextGen,10-15 LPA,0,No,485,Yes,1,No
2857,Work from Home,NextGen,6-10 LPA,3,No,745,No,1,No
2858,Intern,NextGen,2-4 LPA,2,Yes,749,No,1,No
2859,Marketing Manager,ABC Ltd,10-15 LPA,5,Yes,344,No,1,No
2860,Business Analyst,Global Solutions,20+ LPA,1,No,494,Yes,1,No
2861,HR Executive,ABC Ltd,20+ LPA,1,Yes,687,Yes,1,No
2862,HR Executive,TechSoft,4-6 LPA,5,No,453,No,1,No
2863,Intern,Global Solutions,2-4 LPA,2,No,156,No,1,No
2864,Software Engineer,TechSoft,10-15 LPA,2,No,220,Yes,0,No
2865,Business Analyst,Innova,15-20 LPA,2,Yes,621,No,2,No
2866,Work from Home,Innova,20+ LPA,5,No,444,Yes,1,No
2867,Work from Home,NextGen,10-15 LPA,5,No,237,No,1,No
2868,Work from Home,BrightFuture,20+ LPA,0,No,517,No,3,Yes
2869,Intern,Global Solutions,15-20 LPA,3,No,504,Yes,1,No
2870,HR Executive,ABC Ltd,15-20 LPA,5,No,252,No,2,No
2871,Business Analyst,BrightFuture,10-15 LPA,0,No,244,No,2,No
2872,Intern,TechSoft,4-6 LPA,2,Yes,550,Yes,0,No
2873,HR Executive,BrightFuture,4-6 LPA,5,Yes,288,Yes,0,No
2874,Software Engineer,Innova,10-15 LPA,2,No,307,No,1,No
2875,Work from Home,Innova,10-15 LPA,5,Yes,589,Yes,0,No
2876,Marketing Manager,ABC Ltd,20+ LPA,1,Yes,515,Yes,1,No
2877,Work from Home,Innova,15-20 LPA,7,No,553,Yes,1,No
2878,Intern,XYZ Corp,2-4 LPA,0,Yes,750,No,2,No
2879,Intern,XYZ Corp,4-6 LPA,0,No,251,No,2,No
2880,Marketing Manager,BrightFuture,6-10 LPA,5,No,177,No,1,No
2881,Marketing Manager,Innova,10-15 LPA,7,Yes,405,Yes,0,No
2882,Business Analyst,Innova,2-4 LPA,5,Yes,766,No,1,No
2883,Data Analyst,XYZ Corp,15-20 LPA,5,No,784,Yes,1,No
2884,Software Engineer,Innova,15-20 LPA,7,Yes,569,No,2,No
2885,Business Analyst,Innova,20+ LPA,0,Yes,92,No,4,Yes
2886,Marketing Manager,Global Solutions,4-6 LPA,1,Yes,303,No,1,No
2887,HR Executive,XYZ Corp,2-4 LPA,5,No,664,No,1,No
2888,Work from Home,TechSoft,15-20 LPA,0,Yes,652,Yes,2,No
2889,Business Analyst,XYZ Corp,6-10 LPA,5,No,411,Yes,0,No
2890,Intern,Global Solutions,4-6 LPA,1,Yes,308,No,1,No
2891,Intern,TechSoft,4-6 LPA,7,Yes,395,No,1,No
2892,HR Executive,Innova,6-10 LPA,1,Yes,662,No,1,No
2893,Software Engineer,TechSoft,6-10 LPA,5,No,309,No,1,No
2894,Data Analyst,BrightFuture,10-15 LPA,0,No,405,Yes,1,No
2895,Marketing Manager,BrightFuture,15-20 LPA,3,Yes,120,No,2,No
2896,HR Executive,NextGen,20+ LPA,5,Yes,743,Yes,1,No
2897,Software Engineer,NextGen,2-4 LPA,0,Yes,300,Yes,1,No
2898,Business Analyst,NextGen,15-20 LPA,0,No,605,No,3,Yes
2899,HR Executive,BrightFuture,6-10 LPA,5,No,126,No,1,No
2900,Software Engineer,NextGen,20+ LPA,0,No,21,No,4,Yes
2901,Business Analyst,BrightFuture,6-10 LPA,2,No,606,No,1,No
2902,Work from Home,NextGen,20+ LPA,2,Yes,398,Yes,1,No
2903,Business Analyst,XYZ Corp,2-4 LPA,0,Yes,269,Yes,1,No
2904,Intern,Innova,2-4 LPA,5,Yes,661,No,1,No
2905,Marketing Manager,XYZ Corp,15-20 LPA,0,Yes,114,No,3,Yes
2906,Work from Home,Global Solutions,4-6 LPA,3,No,590,No,1,No
2907,HR Executive,BrightFuture,6-10 LPA,3,Yes,717,No,1,No
2908,Intern,NextGen,15-20 LPA,0,Yes,491,Yes,2,No
2909,Marketing Manager,XYZ Corp,20+ LPA,7,Yes,495,Yes,1,No
2910,Business Analyst,ABC Ltd,6-10 LPA,7,No,641,No,1,No
2911,Business Analyst,Innova,4-6 LPA,7,No,96,No,2,No
2912,Business Analyst,NextGen,6-10 LPA,5,Yes,123,Yes,0,No
2913,Work from Home,TechSoft,20+ LPA,1,Yes,213,Yes,1,No
2914,Data Analyst,TechSoft,2-4 LPA,3,No,613,No,1,No
2915,Business Analyst,ABC Ltd,15-20 LPA,1,No,453,Yes,1,No
2916,Work from Home,XYZ Corp,10-15 LPA,1,Yes,190,Yes,0,No
2917,Work from Home,ABC Ltd,15-20 LPA,2,Yes,153,No,2,No
2918,Software Engineer,XYZ Corp,6-10 LPA,3,Yes,585,Yes,0,No
2919,Data Analyst,XYZ Corp,4-6 LPA,1,Yes,487,No,1,No
2920,Marketing Manager,XYZ Corp,4-6 LPA,0,No,686,No,2,No
2921,Business Analyst,ABC Ltd,6-10 LPA,1,Yes,178,Yes,0,No
2922,Work from Home,NextGen,20+ LPA,5,Yes,553,No,2,No
2923,Marketing Manager,NextGen,6-10 LPA,5,Yes,645,Yes,0,No
2924,Business Analyst,BrightFuture,6-10 LPA,3,No,694,No,1,No
2925,Intern,NextGen,20+ LPA,0,Yes,684,Yes,2,No
2926,Intern,ABC Ltd,15-20 LPA,7,Yes,671,Yes,1,No
2927,HR Executive,XYZ Corp,10-15 LPA,5,Yes,163,Yes,0,No
2928,HR Executive,XYZ Corp,2-4 LPA,1,Yes,243,No,1,No
2929,Business Analyst,NextGen,20+ LPA,7,Yes,294,Yes,1,No
2930,Business Analyst,NextGen,10-15 LPA,3,No,494,No,1,No
2931,Software Engineer,Global Solutions,4-6 LPA,3,No,764,Yes,0,No
2932,Business Analyst,NextGen,6-10 LPA,5,No,256,No,1,No
2933,Intern,NextGen,15-20 LPA,3,No,684,Yes,1,No
2934,Marketing Manager,XYZ Corp,10-15 LPA,1,Yes,231,No,1,No
2935,Data Analyst,NextGen,4-6 LPA,7,No,194,Yes,0,No
2936,Data Analyst,TechSoft,4-6 LPA,0,No,688,No,2,No
2937,Marketing Manager,Global Solutions,2-4 LPA,5,Yes,489,Yes,0,No
2938,Intern,TechSoft,4-6 LPA,2,Yes,347,Yes,0,No
2939,Marketing Manager,TechSoft,4-6 LPA,1,No,270,Yes,0,No
2940,HR Executive,Global Solutions,15-20 LPA,7,Yes,214,No,2,No
2941,HR Executive,XYZ Corp,2-4 LPA,0,Yes,279,Yes,1,No
2942,Intern,Innova,4-6 LPA,5,Yes,498,No,1,No
2943,HR Executive,ABC Ltd,2-4 LPA,2,No,679,No,1,No
2944,Work from Home,Innova,2-4 LPA,7,Yes,354,No,1,No
2945,Software Engineer,XYZ Corp,4-6 LPA,0,Yes,55,Yes,2,No
2946,HR Executive,NextGen,20+ LPA,5,No,519,Yes,1,No
2947,Data Analyst,ABC Ltd,2-4 LPA,7,No,216,Yes,0,No
2948,Data Analyst,ABC Ltd,4-6 LPA,0,Yes,266,Yes,1,No
2949,Software Engineer,Global Solutions,15-20 LPA,2,No,319,Yes,1,No
2950,Software Engineer,NextGen,20+ LPA,3,Yes,282,No,2,No
2951,Data Analyst,Innova,2-4 LPA,7,Yes,285,No,1,No
2952,Work from Home,ABC Ltd,6-10 LPA,0,Yes,405,No,2,No
2953,HR Executive,Innova,10-15 LPA,2,No,557,No,1,No
2954,Software Engineer,XYZ Corp,2-4 LPA,7,No,374,Yes,0,No
2955,Software Engineer,XYZ Corp,15-20 LPA,3,No,567,Yes,1,No
2956,HR Executive,Innova,20+ LPA,3,No,686,Yes,1,No
2957,Data Analyst,BrightFuture,2-4 LPA,7,Yes,181,Yes,0,No
2958,Data Analyst,XYZ Corp,10-15 LPA,3,Yes,482,No,1,No
2959,Software Engineer,BrightFuture,10-15 LPA,5,Yes,127,Yes,0,No
2960,Data Analyst,Global Solutions,2-4 LPA,0,Yes,611,Yes,1,No
2961,Intern,BrightFuture,6-10 LPA,0,Yes,228,Yes,1,No
2962,HR Executive,Innova,20+ LPA,1,Yes,397,Yes,1,No
2963,Work from Home,NextGen,6-10 LPA,2,Yes,438,No,1,No
2964,HR Executive,NextGen,10-15 LPA,1,Yes,281,No,1,No
2965,Intern,Innova,2-4 LPA,5,Yes,226,No,1,No
2966,Marketing Manager,Innova,2-4 LPA,3,Yes,605,Yes,0,No
2967,Intern,NextGen,6-10 LPA,3,Yes,29,No,2,No
2968,Intern,NextGen,6-10 LPA,1,No,482,No,1,No
2969,HR Executive,TechSoft,6-10 LPA,5,Yes,619,Yes,0,No
2970,Intern,NextGen,20+ LPA,0,No,518,No,3,Yes
2971,HR Executive,ABC Ltd,20+ LPA,5,No,485,Yes,1,No
2972,Software Engineer,XYZ Corp,2-4 LPA,3,Yes,634,Yes,0,No
2973,Intern,TechSoft,6-10 LPA,1,No,509,Yes,0,No
2974,Work from Home,BrightFuture,4-6 LPA,3,Yes,595,Yes,0,No
2975,Business Analyst,Innova,20+ LPA,3,No,441,No,2,No
2976,Intern,TechSoft,6-10 LPA,5,Yes,300,No,1,No
2977,Work from Home,XYZ Corp,20+ LPA,2,No,208,No,2,No
2978,Data Analyst,TechSoft,6-10 LPA,1,Yes,282,No,1,No
2979,HR Executive,ABC Ltd,6-10 LPA,7,No,253,Yes,0,No
2980,Marketing Manager,ABC Ltd,10-15 LPA,2,Yes,122,Yes,0,No
2981,HR Executive,Global Solutions,15-20 LPA,3,No,566,No,2,No
2982,Data Analyst,BrightFuture,6-10 LPA,3,Yes,422,Yes,0,No
2983,Data Analyst,ABC Ltd,4-6 LPA,5,No,676,Yes,0,No
2984,Business Analyst,Global Solutions,4-6 LPA,5,Yes,427,No,1,No
2985,Intern,BrightFuture,20+ LPA,2,Yes,583,Yes,1,No
2986,Marketing Manager,XYZ Corp,15-20 LPA,3,Yes,789,No,2,No
2987,Intern,TechSoft,20+ LPA,5,Yes,223,No,2,No
2988,Marketing Manager,Global Solutions,10-15 LPA,1,Yes,676,Yes,0,No
2989,Work from Home,Global Solutions,4-6 LPA,1,Yes,303,Yes,0,No
2990,Data Analyst,BrightFuture,2-4 LPA,2,Yes,322,Yes,0,No
2991,Intern,XYZ Corp,15-20 LPA,7,Yes,710,Yes,1,No
2992,Software Engineer,NextGen,15-20 LPA,3,No,145,No,2,No
2993,Intern,XYZ Corp,4-6 LPA,5,No,205,Yes,0,No
2994,Intern,Global Solutions,6-10 LPA,3,Yes,753,No,1,No
2995,Data Analyst,Innova,20+ LPA,3,Yes,462,No,2,No
2996,Data Analyst,NextGen,10-15 LPA,3,No,466,Yes,0,No
2997,Software Engineer,Global Solutions,20+ LPA,0,No,723,Yes,2,No
2998,Work from Home,TechSoft,10-15 LPA,3,No,635,No,1,No
2999,Business Analyst,TechSoft,10-15 LPA,7,No,579,No,1,No
3000,Software Engineer,NextGen,10-15 LPA,1,No,516,Yes,0,No
3001,Work from Home,NextGen,4-6 LPA,0,No,156,No,2,No
3002,HR Executive,ABC Ltd,20+ LPA,1,Yes,408,Yes,1,No
3003,Intern,XYZ Corp,4-6 LPA,7,No,666,No,1,No
3004,Business Analyst,ABC Ltd,20+ LPA,5,No,54,Yes,2,No
3005,Intern,BrightFuture,4-6 LPA,2,No,47,No,2,No
3006,Intern,Innova,20+ LPA,1,No,151,Yes,1,No
3007,Marketing Manager,Innova,15-20 LPA,7,Yes,568,Yes,1,No
3008,Business Analyst,XYZ Corp,10-15 LPA,5,Yes,732,No,1,No
3009,Software Engineer,NextGen,20+ LPA,7,Yes,27,No,3,Yes
3010,HR Executive,NextGen,10-15 LPA,7,Yes,220,Yes,0,No
3011,HR Executive,BrightFuture,4-6 LPA,5,No,795,Yes,0,No
3012,Business Analyst,TechSoft,15-20 LPA,0,Yes,741,Yes,2,No
3013,Business Analyst,NextGen,2-4 LPA,5,No,306,Yes,0,No
3014,Work from Home,BrightFuture,4-6 LPA,3,No,188,Yes,0,No
3015,Intern,BrightFuture,20+ LPA,1,No,727,Yes,1,No
3016,Data Analyst,TechSoft,15-20 LPA,0,No,240,No,3,Yes
3017,Business Analyst,NextGen,4-6 LPA,1,Yes,433,No,1,No
3018,Data Analyst,BrightFuture,2-4 LPA,0,Yes,536,Yes,1,No
3019,Marketing Manager,XYZ Corp,15-20 LPA,5,Yes,173,Yes,1,No
3020,Marketing Manager,ABC Ltd,15-20 LPA,0,Yes,239,Yes,2,No
3021,Marketing Manager,Innova,15-20 LPA,3,Yes,124,No,2,No
3022,Business Analyst,TechSoft,10-15 LPA,1,Yes,122,Yes,0,No
3023,Data Analyst,ABC Ltd,6-10 LPA,7,Yes,431,Yes,0,No
3024,Business Analyst,XYZ Corp,15-20 LPA,2,No,300,No,2,No
3025,Business Analyst,NextGen,4-6 LPA,5,Yes,685,Yes,0,No
3026,Business Analyst,Global Solutions,6-10 LPA,5,No,170,No,1,No
3027,Software Engineer,NextGen,4-6 LPA,3,Yes,526,Yes,0,No
3028,Software Engineer,Global Solutions,15-20 LPA,5,Yes,471,Yes,1,No
3029,HR Executive,Innova,10-15 LPA,1,Yes,239,Yes,0,No
3030,Marketing Manager,Innova,4-6 LPA,7,Yes,345,Yes,0,No
3031,Intern,BrightFuture,4-6 LPA,0,Yes,755,Yes,1,No
3032,Software Engineer,NextGen,15-20 LPA,7,No,503,Yes,1,No
3033,Work from Home,TechSoft,10-15 LPA,7,Yes,151,No,1,No
3034,Intern,Innova,10-15 LPA,3,No,71,Yes,1,No
3035,Software Engineer,Innova,2-4 LPA,2,No,73,Yes,1,No
3036,Business Analyst,XYZ Corp,20+ LPA,1,Yes,329,No,2,No
3037,Data Analyst,ABC Ltd,20+ LPA,7,No,663,No,2,No
3038,Business Analyst,BrightFuture,2-4 LPA,7,Yes,271,Yes,0,No
3039,Data Analyst,TechSoft,2-4 LPA,3,Yes,647,Yes,0,No
3040,Business Analyst,ABC Ltd,20+ LPA,7,Yes,166,Yes,1,No
3041,Intern,BrightFuture,20+ LPA,0,Yes,762,Yes,2,No
3042,Marketing Manager,ABC Ltd,6-10 LPA,1,Yes,190,No,1,No
3043,Marketing Manager,Global Solutions,10-15 LPA,7,No,516,No,1,No
3044,Data Analyst,XYZ Corp,4-6 LPA,1,No,410,Yes,0,No
3045,Business Analyst,XYZ Corp,4-6 LPA,0,No,182,No,2,No
3046,Marketing Manager,XYZ Corp,6-10 LPA,3,Yes,46,No,2,No
3047,Software Engineer,Innova,6-10 LPA,5,No,155,No,1,No
3048,Work from Home,Innova,10-15 LPA,7,Yes,767,No,1,No
3049,Business Analyst,TechSoft,6-10 LPA,1,Yes,432,No,1,No
3050,Software Engineer,NextGen,15-20 LPA,7,Yes,25,Yes,2,No
3051,Business Analyst,BrightFuture,15-20 LPA,2,Yes,322,No,2,No
3052,Business Analyst,Innova,10-15 LPA,5,No,215,Yes,0,No
3053,Marketing Manager,Global Solutions,6-10 LPA,5,No,794,Yes,0,No
3054,HR Executive,NextGen,10-15 LPA,2,Yes,165,Yes,0,No
3055,Business Analyst,NextGen,6-10 LPA,7,No,690,No,1,No
3056,Data Analyst,BrightFuture,10-15 LPA,1,No,751,No,1,No
3057,Software Engineer,Global Solutions,4-6 LPA,3,Yes,515,No,1,No
3058,Software Engineer,TechSoft,10-15 LPA,5,No,117,Yes,0,No
3059,Intern,Global Solutions,10-15 LPA,5,No,708,No,1,No
3060,Business Analyst,Innova,15-20 LPA,0,No,395,Yes,2,No
3061,Work from Home,Global Solutions,6-10 LPA,5,No,585,No,1,No
3062,Data Analyst,ABC Ltd,2-4 LPA,2,Yes,736,Yes,0,No
3063,Business Analyst,BrightFuture,15-20 LPA,7,No,739,No,2,No
3064,Software Engineer,Global Solutions,20+ LPA,2,Yes,275,Yes,1,No
3065,Work from Home,XYZ Corp,15-20 LPA,0,Yes,304,Yes,2,No
3066,Intern,NextGen,2-4 LPA,2,No,506,No,1,No
